ID;Pays;Taux;Mois;Montant;Niveau de risque;Emprunteur;capital social;année de création;Antériorité;effectifs;Nombre de mois de la période 15;Nombre de mois de la période 16;Nombre de mois de la période 17;Nombre de mois de la période 18;Chiffre d'Affaires 15;Chiffre d'Affaires 16;Chiffre d'Affaires 17;Chiffre d'Affaires 18;Evolution du Chiffre d'Affaires 15;Evolution du Chiffre d'Affaires 16;Evolution du Chiffre d'Affaires 17;Evolution du Chiffre d'Affaires 18;EBE(retraité des loyers de leasing) 15;EBE(retraité des loyers de leasing) 16;EBE(retraité des loyers de leasing) 17;EBE(retraité des loyers de leasing) 18;Marge d'EBE 15;Marge d'EBE 16;Marge d'EBE 17;Marge d'EBE 18;Resultat Net 15;Resultat Net 16;Resultat Net 17;Resultat Net 18;Total Bilan 15;Total Bilan 16;Total Bilan 17;Total Bilan 18;BFRE 15;BFRE 16;BFRE 17;BFRE 18;Capacité de remboursement (FCCR) 15;Capacité de remboursement (FCCR) 16;Capacité de remboursement (FCCR) 17;Capacité de remboursement (FCCR) 18;Fonds Propres 15;Fonds Propres 16;Fonds Propres 17;Fonds Propres 18;Fonds Propres / Total Bilan 15;Fonds Propres / Total Bilan 16;Fonds Propres / Total Bilan 17;Fonds Propres / Total Bilan 18;Passif circulant 15;Passif circulant 16;Passif circulant 17;Passif circulant 18;Actif immobilisé 15;Actif immobilisé 16;Actif immobilisé 17;Actif immobilisé 18;Actif circulant 15;Actif circulant 16;Actif circulant 17;Actif circulant 18;Dettes court terme 15;Dettes court terme 16;Dettes court terme 17;Dettes court terme 18;Dettes Moyen long terme 15;Dettes Moyen long terme 16;Dettes Moyen long terme 17;Dettes Moyen long terme 18;Dettes Nettes / EBE(* années) 15;Dettes Nettes / EBE(* années) 16;Dettes Nettes / EBE(* années) 17;Dettes Nettes / EBE(* années) 18;Dettes Nettes / Fonds propres 15;Dettes Nettes / Fonds propres 16;Dettes Nettes / Fonds propres 17;Dettes Nettes / Fonds propres 18;BFRE en nombre de jours de CA 15;BFRE en nombre de jours de CA 16;BFRE en nombre de jours de CA 17;BFRE en nombre de jours de CA 18
155544552;France;0.06;60;1 038 000 €;B;Abzac Gestion;2 662 400 €;1994;1994;251 à 1 000;12 mois;12 mois;NA;;87 961;94 603;;;4,12%;7,55%;;;5% - 10%;5% - 10%;;;-;-;;;0% - 5%;0% - 5%;;;51 847;57 433;;;53;52;;;1,27;1,49;;;11 372;13 558;;;21,93%;23,61%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;4,57*;3,93*;;;197,23%;163,81%;;;;;;
180371715;Espagne;5,75 %;48;500 000 €;B;RED DIGITAL DE TELECOMUNICACIONES DE LAS ISLAS BALEARES;56 889 €;2007;2017;51 à 250;-;-;NA;;4434;4 631;;;20,89%;4,46%;;;643;609;;;10% - 15%;10% - 15%;;;0% - 5%;0% - 5%;;;2 834;2 499;;;-778;-581;;;3,03;2,36;;;854;774;;;30,12%;30,96%;;;1 431;1 072;;;2181;2008;;;653;491;;;729;538;;;549;653;;;1,83 *;1,89 *;;;137,47%;148,53%;;;;;;
570077113;France;0.05;48;230 000 €;B+;Pizza France;3 722 004 €;1987;2007;251 à 1 000;12 mois;12 mois;NA;;25 938;24 374;;;5,2%;-6,03%;;;10% - 15%;10% - 15%;;;#DIV/0!;0% - 5%;;;15 380;15 694;;;8;5;;;43,6%;43,26 %;;;1,31;1,26;;;-;-;;;6 705;6 789;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,86*;1,63*;;;88,43%;74,43%;;;;;;
978920350;France;6,75 %;84;301 000 €;B;Analea;8 000 €;2017;2017;1 à 10;-;-;NA;;258;261;;;-2,64%;1,16%;;;20% - 25%;25% - 30%;;;10 - 15 %;15 - 20 %;;;565;592;;;-120;-123;;;67,96 %;75,17 %;;;1;1;;;-;-;;;384;445;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,36*;-;;;22,33%;-;;;;;;
218878989;Espagne;6,75 %;60;260 000 €;B;Industrias Plasticas Playbol;-;2016;2016;11 à 50;-;-;NA;;2 881;2 888;;;-4,62%;0,25%;;;169;185;;;5% - 10%;5% - 10%;;;0% - 5%;0% - 5%;;;1 686;1 541;;;518;645;;;16,42;26,57;;;679;792;;;40,29%;51,40%;;;967;734;;;201;162;;;1 485;1 379;;;12;0;;;40;15;;;-1,37 *;-2,16 *;;;-34,23%;-50,61%;;;;;;
224626278;Italie;4,80 %;36;1 600 000 €;B+;Italian Food;4 000 000 €;1973;2010;51 à 250;12 mois;12 mois;NA;;35 442;42 628;;;40,85%;20,28%;;;3 999;4 060;;;10% - 15%;5% - 10%;;;0% - 5%;0% - 5%;;;48 388;63 197;;;7 397;9 882;;;1,93;1,76;;;13 705;13 833;;;28,32%;21,89%;;;33 619;47 891;;;16 109;17 025;;;30 918;43 369;;;11 676;17 311;;;1 732;2 302;;;3,23*;4,56*;;;0,94;1,34;;;;;;
588357067;France;0.09;60;115 000 €;C;Boucherie de la République;40 000 €;2015;2015;1 à 10;8 mois;12 mois;NA;;268;349;;;n/a;-13,18%;;;15% - 20%;10% - 15%;;;-;-;;;10% - 15%;5% - 10%;;;129;158;;;-13;7;;;42;4,5;;;75;104;;;58,14%;65,82%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-0,94*;-0,99*;;;-64,00%;-37,26%;;;;;;
850155170;France;5,50 %;54;1 245 000 €;B;Josso;364 800 €;1988;1987;51 à 250;12 mois;12 mois;NA;;19 884;21 303;;;33,82%;7,14%;;;5% - 10%;10% - 15%;;;-;-;;;0% - 5%;0% - 5%;;;20 890;21 108;;;-2;-6;;;0,92;1,04;;;4 615;5 097;;;22,09%;24,15%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;5,92*;4,12*;;;233,28%;190,45%;;;;;;
293850338;France;0.04;12;52 000 €;B;Editions Clouet;251 000 €;1987;2015;1 à 10;12 mois;12 mois;12 mois;;1 733;1 681;1 603;;n/a;-0.03;-4,64%;;-0.05;10% - 15%;15% - 20%;;-;-;-;;-0.05;5 - 10 %;10 - 15 %;;1117;1025;1221;;92;111;186;;-2,00;7,32;2,46;;428;573;708;;38,32%;55,9%;57,99%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-2,34*;0,26*;1,01*;;27,34%;9,77%;36,58%;;;;;
447435544;France;3,75 %;24;125 000 €;B+;Opti-Mall;30 000 €;2009;2009;11 à 50;15 mois;12 mois;12 mois;;639;720;951;;n/a;40,85%;32,08%;;1.333333333;20% - 25%;25% - 30%;;-;-;-;;0.625;5% - 10%;10% - 15%;;329;449;493;;-11;-25;-26;;-1,18;1,86;3,23;;-94;-40;86;;-28,57%;-8,91%;17,44%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-3,21*;1,55*;0,66*;;-372,31%;-619,38%;186,95%;;;;;
566108748;France;0.04;36;30 000 €;B+;Martin Jérôme;7 622 €;1993;2010;11 à 50;NA;8 mois;12 mois;;;304;481;;;1,33%;5,48%;;;20% - 25%;15% - 20%;;;-;-;;;10% - 15%;10% - 15%;;;307;312;;;-6;-13;;;1,77;1,79;;;46;94;;;14,98%;30,13%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,22*;-0,26*;;;30,98%;-25,00%;;;;;
441643641;France;5,50 %;84;1 550 000 €;B+;Evry III;40 000 €;2004;2017;11 à 50;12 mois;12 mois;12 mois;;2 668;2 693;2 637;;n/a;0,94%;-2,08%;;10% - 15%;15% - 20%;15% - 20%;;-;-;-;;0% - 5%;0% - 5%;5% - 10%;;1 044;1 049;924;;-57;-49;-37;;0,97;2,21;2,7;;202;267;362;;19,35%;25,45%;39,18%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;0,49*;0,28*;0,16*;;72,77%;50,94%;22,17%;;;;;
377297112;France;4,50 %;24;1 060 000 €;B;Group SFIT;3 746 204 €;2013;2013;11 à 50;12 mois;12 mois;NA;;11 605;19 156;;;1,55%;65,07%;;;10% - 15%;10% - 15%;;;-;-;;;0 - 5 %;0 - 5 %;;;3 861;15 198;;;18;26;;;1,29;3,91;;;635;5 018;;;16,45 %;33,02 %;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,61*;1,23*;;;138,27%;54,01%;;;;;;
889259471;Espagne;4,50 %;24;1 060 000 €;B+;Compresores Redin;100 000 000 €;2005;1991;11 à 50;-;-;NA;;3 480;3 791;;;46,51%;8,93%;;;475;303;;;10% - 15%;5% - 10%;;;10% - 15%;0% - 5%;;;3 164;2 820;;;1 901;1 641;;;7,59;6,75;;;2 380;2 185;;;75,23%;77,50%;;;639;610;;;624;569;;;2 540;2 251;;;0;54;;;235;115;;;-0,45*;-0,94*;;;-8,89%;-12,98%;;;;;;
20107578;France;0.04;36;50 000 €;B+;Fromagerie Lebail;80 000 €;1990;1990;1 à 10;12 mois;12 mois;12 mois;;1 380;1 329;1 397;;n/a;-3,7%;5,12%;;5% - 10%;5% - 10%;0% - 5%;;-;-;-;;0% - 5%;0% - 5%;0% - 5%;;1 007;938;1 014;;-7;-4;14;;1,39;0,24;1,02;;230;246;268;;22,84%;26,23%;26,43%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;2,02*;1,60*;1,57*;;85,22%;64,23%;38,06%;;;;;
306175039;France;6,25 %;84;1 150 000 €;B;Chambriard Construction 2;1 000 €;2017;2017;1 à 10;12 mois;12 mois;NA;;2 851;3 142;;;1,97%;10,21%;;;10% - 15%;10% - 15%;;;-;-;;;5% - 10%;5% - 10%;;;2 220;1 643;;;70;39;;;3,84;5,71;;;1 246;1 086;;;56,13 %;66,1 %;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-2,91*;-1,91*;;;-77,67%;-69,68%;;;;;;
961738340;Italie;0.05;36;1 600 000 €;B+;Sicilsaldo;1 300 000 €;1994;1994;51 à 250;12 mois;12 mois;NA;;84 130;118 686;;;82,03%;41,07%;;;7 910;13 826;;;5% - 10%;10% - 15%;;;0% - 5%;0% - 5%;;;101 721;115 860;;;30 516;37 164;;;1,48;2,2;;;24 735;27 402;;;24,32%;23,65%;;;68 431;8 3491;;;18 484;18 442;;;81 685;95 605;;;21 773;22 038;;;6 638;11 600;;;3,44 *;2,39 *;;;1,1;1,21;;;;;;
336317374;France;8,75 %;84;382 000 €;C;Padribel;40 000 €;2017;2017;11 à 50;-;-;NA;;848;879;;;9,84%;3,66%;;;20% - 25%;25% - 30%;;;10% - 15%;5% - 10%;;;349;444;;;-12;-27;;;1,15%;12,84%;;;1,50;1,50;;;-;-;;;4;57;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;2,36*;2,45*;;;11693,75%;988,16%;;;;;;
645798786;France;5,75 %;60;730 000 €;B;C.I.S;200 000 €;1986;2017;11 à 50;-;-;NA;;5 061;3 785;;;1,16%;-25,21%;;;20% - 25%;15% - 20%;;;5% - 10%;5% - 10%;;;3 346;3 037;;;-53;-13;;;27,56%;42,51%;;;79,67;50,83;;;-;-;;;922;1 291;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-2,23*;-2,69*;;;-288,15%;-154,36%;;;;;;
83379392;France;4,75 %;36;380 000 €;B;Ufast;500 000 €;2003;2003;11 à 50;12 mois;12 mois;NA;;6 488;2 907;;;-44,23%;-55,19%;;;20% - 25%;0% - 5%;;;-;-;;;10% - 15%;0% - 5%;;;4 015;4 006;;;5;289;;;49,59;2,87;;;2 624;2 709;;;65,35%;67,62%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-1,93*;-9,55*;;;-102,98%;-30,32%;;;;;;
283645126;Espagne;5,50 %;36;45 000 €;B;O.C.P.E & HAMPSTON;306 400 €;2000;2000;1 à 10;-;-;NA;;334;340;;;-0,1776;0,0171;;;88;89;;;25% - 30%;25% - 30%;;;10% - 15%;10% - 15%;;;1 653;1 694;;;264;101;;;14,94;9,58;;;1 576;1 621;;;95,34%;95,71%;;;34;40;;;1 355;1 552;;;298;142;;;20;26;;;0;32;;;-0,33 *;0,35 *;;;-1,82%;1,92%;;;;;;
361497363;France;4,75 %;36;32 000 €;B;Transports Béchard;22 720 €;1974;2000;1 à 10;12 mois;12 mois;NA;;614;666;;;41,15%;8,47%;;;5% - 10%;10% - 15%;;;-;-;;;#DIV/0!;0 - 5 %;;;158;218;;;-11;6;;;1,3;2,72;;;23;55;;;14,56 %;25,23 %;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,46*;-0,03*;;;95,65%;-3,64%;;;;;;
975379838;France;4,50 %;84;922 140 €;A;Vijylance;20 000 €;2017;2017;1 à 10;12 mois;12 mois;NA;;1 200;1 357;;;n/a;13,08%;;;15% - 20%;25% - 30%;;;-;-;;;10% - 15%;15% - 20%;;;1 071;1 360;;;61;77;;;12,25;13,52;;;930;1 111;;;86,83%;81,69%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-2,90*;-2,53*;;;-73,98%;-85,04%;;;;;;
29225901;France;5,75 %;39;3 150 000 €;A;Alsei;3 517 500 €;2000;2009;11 à 50;-;-;NA;;43 788;30 012;;;41,98%;-31,46%;;;5% - 10%;10% - 15%;;;0% - 5%;5% - 10%;;;-;-;;;64 772;74 737;;;140;303;;;-;-;;;17 224;20 358;;;26,59%;27,24%;;;-;-;;;-;-;;;-;-;;;3,02*;5,44*;;;-;-;;;-;-;;;72,10%;96,05%;;;;;;
827033805;France;4,75 %;48;1 090 000 €;B+;AURIALE;306 000 €;2009;2009;51 à 250;-;-;NA;;21 430;25157;;;14,01%;17,39%;;;10% - 15%;10% - 15%;;;0% - 5%;0% - 5%;;;-;-;;;12 204;14 366;;;34;2;;;-;-;;;1 751;2 088;;;14,35%;14,53%;;;-;-;;;-;-;;;-;-;;;0,98*;0,93*;;;-;-;;;-;-;;;133,81%;125,29%;;;;;;
259753853;France;4,75 %;36;31 500 €;B;Gourmet Gallery;1 000 €;2012;2012;1 à 10;12 mois;12 mois;12 mois;;316;368;395;;n/a;16,46%;7,34%;;0% - 5%;0% - 5%;5% - 10%;;-;-;-;;0% - 5%;0% - 5%;5% - 10%;;81;72;81;;36;-17;-5;;4,33;3,33;24;;17;26;47;;20,99%;36,11%;58,02%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;1,85*;1,40*;-0,26*;;141,18%;53,85%;-14,89%;;;;;
52669084;Espagne;0.07;18;400 000 €;C;Catalana de Investigación y Desarrollo de Electronica-Interactive;-;2011;2011;11 à 50;-;-;-;;45 923;60 260;50 745;;NA;0,3122;-0,1579;;1 261;4 993;3 932;;0% - 5%;5% - 10%;5% - 10%;;-1,31%;0% - 5%;0% - 5%;;32 126;35 551;38 763;;-2 803;-1 773;1 354;;0,93;2,07;1,08;;9 371;10 383;10 545;;29,17%;29,21%;27,20%;;21 052;23 102;21 339;;13 877;14 222;16 069;;18 249;21 329;22 694;;12 210;11 935;15 946;;3 118;3 177;8 117;;9,69 *;2,74 *;4,43 *;;130,40%;131,96%;165,02%;;;;;
239052931;France;6,50 %;84;740 000 €;B;Holding Courage;1 597 123 €;2010;2010;1 à 10;12 mois;12 mois;NA;;870;879;;;-10,49%;1,03%;;;-0.05;5% - 10%;;;-;-;;;-9,08%;0 - 5 %;;;352;366;;;-31;-25;;;-10,33;11,25;;;83;100;;;23,58%;27,32%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,13*;-1,67*;;;-4,82%;-75,00%;;;;;;
614490727;France;5,50 %;60;318 000 €;B;Retail Paris IDF Est;2 385 352 €;2015;2015;1 à 10;12 mois;12 mois;NA;;2 881;2 421;;;-6,34%;-15,97%;;;15% - 20%;10% - 15%;;;-;-;;;0% - 5%;0% - 5%;;;2 728;2 588;;;-25;-33;;;1,12;0,7;;;1 641;1 587;;;60,15%;61,32%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,64*;0,69*;;;17,32%;14,26%;;;;;;
87086447;France;4,50 %;84;3 050 000 €;A;LE HERON;1 500 €;2008;2007;1 à 10;12 mois;12 mois;NA;;225 892;290 225;;;11,28%;28,48%;;;0% - 5%;0% - 5%;;;-;-;;;-0,44%;0% - 5%;;;119 337;166 171;;;24;29;;;1,29;1,51;;;18 144;22 760;;;15,2%;13,7%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-0,32*;1,51*;;;-5,57%;29,41%;;;;;;
711987695;France;5,25 %;72;1 040 000 €;B+;C.R.D.;300 000 €;1994;2017;51 à 250;-;-;NA;;8 797;8 611;;;20,85%;-2,11%;;;10% - 15%;10% - 15%;;;5% - 10%;5% - 10%;;;-;-;;;3 987;4 264;;;70;83;;;-;-;;;1732;2121;;;43,44%;49,74%;;;-;-;;;-;-;;;-;-;;;-0,25*;-0,35*;;;-;-;;;-;-;;;-14,35%;-20,06%;;;;;;
751149945;France;0.05;36;312 000 €;B;Isotherman;50 000 €;2010;2010;11 à 50;12 mois;12 mois;12 mois;;3 088;3 930;4 667;;0;27,27%;18,75%;;5% - 10%;5% - 10%;5% - 10%;;-;-;-;;0% - 5%;0% - 5%;0% - 5%;;2 190;2 247;2 191;;83;120;88;;2,27;3,38;1,32;;240;366;454;;10,96%;16,29%;20,72%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;2,37*;2,75*;2,38*;;222,50%;211,75%;168,72%;;;;;
861037296;France;7,75 %;36;49 000 €;C;Ecole de Conduite Sabolienne;20 000 €;1978;2016;11 à 50;12 mois;12 mois;NA;;1 308;1 318;;;0,15%;0,76%;;;15% - 20%;10% - 15%;;;-;-;;;5% - 10%;5% - 10%;;;832,75;621;;;3;-1;;;1,7;1,55;;;132;105;;;15,85%;16,91%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,25*;1,32*;;;39,96%;237,86%;;;;;;
163000204;France;4,75 %;36;30 000 €;B;Abracadabra;10 000 €;2013;2013;1 à 10;12 mois;12 mois;12 mois;;646;641,5;606;;n/a;-0,7%;-5,53%;;5% - 10%;5% - 10%;5% - 10%;;-;-;-;;0% - 5%;0% - 5%;0% - 5%;;249;334;368;;50;69;91;;2,54;2,37;1,96;;33.3;48.8;55;;13,37%;14,61%;14,95%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;0,97*;0,72*;0,95*;;127,03%;72,45%;63,64%;;;;;
547993958;Italie;6,50 %;36;300 000 €;B;Progetti Plant;100 000 €;2007;2015;11 à 50;12 mois;12 mois;NA;;6 097;8 286;;;-6,67%;35,9%;;;179;560;;;0% - 5%;5% - 10%;;;-15,6%;0% - 5%;;;5 807;7 501;;;1 442;2 764;;;11,43;5,2;;;605;901;;;10,42%;12,01%;;;4 457;5 944;;;1 830;2 295;;;3 930;5 159;;;0;67;;;222;382;;;-5,36 *;0,35 *;;;-1,59;0,22;;;;;;
815811986;Espagne;6,75 %;60;155 000 €;B;LORENZO GROUPCAR;413 100 €;2004;2016;1 à 10;-;-;NA;;789;764;;;20,05%;-3,19%;;;138;114;;;15% - 20%;10% - 15%;;;0% - 5%;0% - 5%;;;898;838;;;269;303;;;2,53;0,99;;;399;406;;;44,40%;48,50%;;;270;189;;;358;346;;;539;492;;;0;0;;;229;243;;;1,66 *;1,92 *;;;57,34%;53,61%;;;;;;
528373464;France;6,75 %;84;109 000 €;B;A2S;2 500 €;2016;2016;1 à 10;12 mois;12 mois;NA;;263;336;;;14,85%;27,76%;;;5% - 10%;5% - 10%;;;-;-;;;0% - 5 %;5% - 10 %;;;60;87;;;28;22;;;2,4;26;;;-23;20;;;-38,33%;22,99%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,33*;0,32*;;;-139,13%;41,25%;;;;;;
722835095;France;6,25 %;60;623 000 €;B;National Carrosserie;100 000 €;2005;2005;51 à 250;-;-;NA;;12 399;13 503;;;9,02%;8,9%;;;15% - 20%;10% - 15%;;;-;-;;;0% - 5%;0% - 5%;;;8 922;9 372;;;8;7;;;2,02;1,42;;;1 855;2 292;;;20,79%;24,46%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,62*;2,01*;;;172,08%;140,14%;;;;;;
902849400;France;5,75 %;60;322 000 €;B;Ludo Balayage;566 500 €;2006;2006;11 à 50;-;-;NA;;4 196;4 080;;;3,22%;-2,76%;;;40% - 45%;40% - 45%;;;-;-;;;0% - 5%;0% - 5%;;;3 150;3 026;;;152;117;;;1,15;1,09;;;1 268;1 346;;;40,25%;44,48%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,56*;1,71*;;;223,52%;210,83%;;;;;;
765339058;Italie;0.08;30;350 000 €;C;ST Protect;400 000 €;2010;2010;11 à 50;12 mois;12 mois;NA;;12 744;12 141;;;41,68%;-4,73%;;;980;1 125;;;5% - 10%;5% - 10%;;;0% - 5%;0% - 5%;;;16 271;17 348;;;10 054;7 731;;;1,56;1,71;;;2 646;2 723;;;16,26%;15,70%;;;10 978;10 851;;;2 160;5 844;;;13 986;11 480;;;5 473;4 133;;;0;0;;;5,56*;3,66*;;;2,06;1,51;;;;;;
762525372;France;5,25 %;36;156 000 €;B;G. Expertise & Conseil;10 000 €;2007;2007;1 à 10;-;-;NA;;1009;1134;;;129,84%;12,39%;;;40% - 45%;35% - 40%;;;-;-;;;0 - 5 %;0 - 5 %;;;289;328;;;62;56;;;1,85;0,04;;;121;120;;;41,87 %;36,59 %;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,04*;0,05*;;;12,81%;17,50%;;;;;;
98605169;Italie;6,50 %;42;600 000 €;B;Davia;130 000 €;2010;2013;11 à 50;12 mois;12 mois;12 mois;;10 808;13 334;14 750;;N/A;23,37%;10,62%;;740;988;1 294;;5% - 10%;5% - 10%;5% - 10%;;0% - 5%;0% - 5%;0% - 5%;;9 504;12 369;13 906;;4 714;2 823;2 264;;6,07;1,32;1,17;;1 440;1 641;1 850;;15,15%;13,27%;13,30%;;6 978;8 769;10 177;;1 072;3 241;3 220;;7 281;9 066;10 591;;N/A;808;217;;N/A;1 541;2 231;;-0,23 *;2,29 *;1,88 *;;-0,12;1,38;1,32;;;;;
455784499;France;7,50 %;84;218 000 €;B;Sogegrav;1 000 €;1977;2017;1 à 10;-;-;NA;;720;681;;;-5,26%;-5,42%;;;0-5%;#DIV/0!;;;-;-;;;0-5%;-1,03;;;342;322;;;-6;-5;;;7;-2;;;252;245;;;73,68%;76,09%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-36,68*;120,38*;;;-101,88%;-98,27%;;;;;;
893032065;France;5,50 %;36;156 000 €;B;Hexamed;24 250 €;2009;2009;1 à 10;-;-;NA;;2 966;3 313;;;23,17%;11,7%;;;0-5%;0-5%;;;-;-;;;0-5%;0-5%;;;480;543;;;-3;-5;;;2,31;4,68;;;19;97;;;3,96%;17,86%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,00*;-0,63*;;;0,00%;-84,79%;;;;;;
800944592;France;0.06;48;42 000 €;B;PSS Méribel;77 000 €;2008;2008;1 à 10;-;-;NA;;661;773;;;-0,6%;16,94%;;;35-40%;35-40%;;;-;-;;;5-10%;5-10%;;;750;835;;;40;28;;;1,83;1,66;;;308;381;;;41,07%;45,63%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;1,69*;1,42*;;;135,23%;110,50%;;;;;;
310394045;Espagne;7,25 %;36;60 000 €;C;DECLINAM;60 000 €;2012;2012;1 à 10;-;-;NA;;729;987;;;-27,31%;35,32%;;;79;105;;;10% - 15%;10% - 15%;;;0% - 5%;0% - 5%;;;541;618;;;173;103;;;0,78;1,48;;;74;103;;;13,64%;16,70%;;;323;436;;;45;79;;;496;539;;;52;146;;;144;78;;;2,16 *;2,06 *;;;231,69%;210,97%;;;;;;
420543578;Italie;0.07;48;200 000 €;B;PG Master;50 000 €;2007;2009;11 à 50;-;-;NA;;1 947;3 345;;;32,18%;71,8%;;;170;220;;;5% - 10%;5% - 10%;;;0% - 5%;0% - 5%;;;1 839;2 606;;;541;655;;;3,93;5,39;;;154;210;;;8,37%;8,06%;;;1 153;2 156;;;650;602;;;1 166;1 933;;;252;348;;;0;65;;;0,39 *;1,40 *;;;0,44;1,46;;;;;;
320207485;France;5,25 %;36;156 000 €;B;Sonera;8 000 €;1986;1986;11 à 50;-;-;NA;;964;935;;;-10,91%;-3,01%;;;10-15%;15-20%;;;-;-;;;0-5%;0-5%;;;697;714;;;-20;-22;;;3,22;1,27;;;191;137;;;27,4%;19,19%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,41*;0,93*;;;25,65%;99,45%;;;;;;
2981428;France;7,25 %;72;154 000 €;B;RetailIDF Ouest;2 985 352 €;2015;2015;11 à 50;-;-;NA;;798;1 343;;;-0.05;68,3%;;;10-15%;5-10%;;;-;-;;;0-5%;-3,37%;;;427;2 887;;;-44;-91;;;1,23;1;;;119;1 946;;;27,87%;67,41%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,23*;-15,45*;;;17,02%;-59,56%;;;;;;
985807983;France;7,50 %;84;380 000 €;B;FLEURS CARDINAL;1 000 €;2017;2017;1 à 10;-;-;NA;;1 192;928;;;0,25%;-22,15%;;;20-25%;20-25%;;;-;-;;;0-5%;5-10%;;;624;584;;;-12;-13;;;93;52;;;487;488;;;78,04%;83,56%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-0,27*;-0,07*;;;-14,94%;-3,02%;;;;;;
558464539;France;0.07;48;63 000 €;B;Famille Telunts;10 000 €;2011;2011;1 à 10;-;-;NA;;254;291;;;5,39%;14,57%;;;15-20%;20-25%;;;-;-;;;0-5%;10-15%;;;182;190;;;-24;-43;;;1,22;1,08;;;33;71;;;18,13%;37,37%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;2,60*;0,92*;;;354,55%;93,31%;;;;;;
473566750;Italie;6,50 %;48;600 000 €;B;Dmedia Group;8 000 000 €;2001;2015;51 à 250;-;-;NA;;26 286;25 977;;;-40,56%;-1,18%;;;-540;1 445;;;-0.05;5% - 10%;;;-27,8%;125% - 130%;;;29 189;30 246;;;-3 529;674;;;-0,16;1,06;;;-42 991;5 496;;;-147,28%;18,17%;;;56 662;18 270;;;14 128;13 936;;;15 061;16 310;;;36 984;5 407;;;867;875;;;-68,29 *;0,57 *;;;-0,86;0,15;;;;;;
352631121;France;0.06;48;830 000 €;B;Scierie de l'Atlantique;706 392 €;1978;2010;51 à 250;-;-;NA;;8 602;14 381;;;72,63%;67,18%;;;10-15%;5-10%;;;-;-;;;0-5%;0-5%;;;8 579;14 565;;;164;164;;;1,57;1,62;;;2 127;2 560;;;24,79%;17,58%;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;3,06*;4,13*;;;144,94%;164,29%;;;;;;
489687679;France;4,50 %;12;63 000 €;B;L'Opticien Professionnel;1 000 €;2011;2011;1 à 10;-;-;-;;394;459;733;;n/a;16,5%;59,69%;;0-5%;5-10%;10-15%;;-;-;-;;0-5%;5-10%;5-10%;;208;197;269;;2;-2;54;;0,02;1,56;4,19;;63;92;142;;30,29%;46,7%;52,79%;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;-;-;-;;4,25*;-0,07*;-0,09*;;3,37%;-3,13%;-6,25%;;;;;
666414594;France;0.09;84;215 000 €;C;Pirate;10 000 €;2017;2012;1 à 10;-;-;NA;;599;506;;;7,93%;-15,53%;;;15-20%;15-20%;;;-;-;;;-;-;;;-;-;;;-;-;;;5,2;9,33;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;-;-;;;0,27*;0,13*;;;-;-;;;;;;
